일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"1993/07/13","83.24",,,,,,"12788.0",,
"1993/07/12","83.92",,,,,,"13489.0",,
"1993/07/10","84.02",,,,,,"12812.0",,
"1993/07/09","84.15",,,,,,"18236.0",,
"1993/07/08","83.14",,,,,,"19045.0",,
"1993/07/07","82.26",,,,,,"10974.0",,
"1993/07/06","81.83",,,,,,"10710.0",,
"1993/07/05","82.20",,,,,,"9905.0",,
"1993/07/03","81.65",,,,,,"6567.0",,
"1993/07/02","81.55",,,,,,"10225.0",,
"1993/07/01","82.25",,,,,,"14080.0",,
"1993/06/30","81.71",,,,,,"14947.0",,
"1993/06/29","81.39",,,,,,"13206.0",,
"1993/06/28","79.98",,,,,,"16472.0",,
"1993/06/26","81.68",,,,,,"9544.0",,
"1993/06/25","82.79",,,,,,"20048.0",,
"1993/06/24","83.08",,,,,,"20846.0",,
"1993/06/23","83.07",,,,,,"17097.0",,
"1993/06/22","84.07",,,,,,"21673.0",,
"1993/06/21","83.56",,,,,,"16596.0",,
"1993/06/19","83.01",,,,,,"12529.0",,
"1993/06/18","83.38",,,,,,"18091.0",,
"1993/06/17","83.50",,,,,,"19299.0",,
"1993/06/16","83.33",,,,,,"13716.0",,
"1993/06/15","83.25",,,,,,"15090.0",,
"1993/06/14","83.36",,,,,,"14029.0",,
"1993/06/12","84.11",,,,,,"17789.0",,
"1993/06/11","84.51",,,,,,"27425.0",,
"1993/06/10","85.08",,,,,,"39866.0",,
"1993/06/09","85.57",,,,,,"40037.0",,
"1993/06/08","84.58",,,,,,"40660.0",,
"1993/06/07","84.31",,,,,,"28481.0",,
"1993/06/05","83.04",,,,,,"18658.0",,
"1993/06/04","83.65",,,,,,"38413.0",,
"1993/06/03","84.05",,,,,,"36999.0",,
"1993/06/02","83.77",,,,,,"37077.0",,
"1993/06/01","82.92",,,,,,"36927.0",,
"1993/05/31","82.99",,,,,,"32319.0",,
"1993/05/29","81.44",,,,,,"20455.0",,
"1993/05/27","81.23",,,,,,"35575.0",,
"1993/05/26","80.15",,,,,,"21976.0",,
"1993/05/25","79.92",,,,,,"17168.0",,
"1993/05/24","80.66",,,,,,"21061.0",,
"1993/05/22","80.70",,,,,,"18827.0",,
"1993/05/21","80.12",,,,,,"20583.0",,
"1993/05/20","80.16",,,,,,"24482.0",,
"1993/05/19","79.88",,,,,,"22840.0",,
"1993/05/18","79.75",,,,,,"23316.0",,
"1993/05/17","79.00",,,,,,"14493.0",,
"1993/05/15","77.60",,,,,,"7600.0",,
"1993/05/14","77.82",,,,,,"19613.0",,
"1993/05/13","78.32",,,,,,"14253.0",,
"1993/05/12","77.15",,,,,,"10606.0",,
"1993/05/11","77.25",,,,,,"11329.0",,
"1993/05/10","77.63",,,,,,"9226.0",,
"1993/05/08","77.47",,,,,,"10374.0",,
"1993/05/07","77.49",,,,,,"10954.0",,
"1993/05/06","78.28",,,,,,"11070.0",,
"1993/05/04","79.34",,,,,,"13091.0",,
"1993/05/03","79.25",,,,,,"12328.0",,
"1993/05/01","79.06",,,,,,"7763.0",,
"1993/04/30","79.51",,,,,,"15008.0",,
"1993/04/29","79.98",,,,,,"14859.0",,
"1993/04/28","80.50",,,,,,"17998.0",,
"1993/04/27","79.98",,,,,,"18644.0",,
"1993/04/26","80.89",,,,,,"21707.0",,
"1993/04/24","81.21",,,,,,"20627.0",,
"1993/04/23","81.41",,,,,,"34873.0",,
"1993/04/22","81.48",,,,,,"37627.0",,
"1993/04/21","80.92",,,,,,"34210.0",,
"1993/04/20","79.49",,,,,,"24473.0",,
"1993/04/19","80.07",,,,,,"31713.0",,
"1993/04/17","78.47",,,,,,"17166.0",,
"1993/04/16","77.77",,,,,,"35691.0",,
"1993/04/15","78.78",,,,,,"28056.0",,
"1993/04/14","77.40",,,,,,"33110.0",,
"1993/04/13","79.23",,,,,,"29264.0",,
"1993/04/12","79.29",,,,,,"33057.0",,
"1993/04/10","77.99",,,,,,"19674.0",,
"1993/04/09","77.36",,,,,,"36171.0",,
"1993/04/08","76.60",,,,,,"26071.0",,
"1993/04/07","77.02",,,,,,"39805.0",,
"1993/04/06","76.83",,,,,,"29959.0",,
"1993/04/03","75.99",,,,,,"23429.0",,
"1993/04/02","75.03",,,,,,"28265.0",,
"1993/04/01","73.08",,,,,,"11748.0",,
"1993/03/31","73.28",,,,,,"23772.0",,
"1993/03/30","72.99",,,,,,"16468.0",,
"1993/03/29","71.56",,,,,,"12674.0",,
"1993/03/27","71.81",,,,,,"8490.0",,
"1993/03/26","72.09",,,,,,"12823.0",,
"1993/03/25","72.48",,,,,,"17438.0",,
"1993/03/24","72.92",,,,,,"15157.0",,
"1993/03/23","72.94",,,,,,"21423.0",,
"1993/03/22","71.95",,,,,,"14277.0",,
"1993/03/20","72.94",,,,,,"19023.0",,
"1993/03/19","73.00",,,,,,"18148.0",,
"1993/03/18","72.73",,,,,,"30265.0",,
"1993/03/17","72.34",,,,,,"20110.0",,
"1993/03/16","69.51",,,,,,"12239.0",,
"1993/03/15","70.40",,,,,,"23087.0",,
"1993/03/13","69.29",,,,,,"11771.0",,
"1993/03/12","68.42",,,,,,"13716.0",,
"1993/03/11","66.85",,,,,,"8904.0",,
"1993/03/09","68.04",,,,,,"16960.0",,
"1993/03/08","68.07",,,,,,"10542.0",,
"1993/03/06","65.97",,,,,,"6935.0",,
"1993/03/05","66.94",,,,,,"10719.0",,
"1993/03/04","67.57",,,,,,"7531.0",,
"1993/03/03","68.67",,,,,,"10100.0",,
"1993/03/02","68.77",,,,,,"7571.0",,
"1993/02/27","69.72",,,,,,"7341.0",,
"1993/02/26","69.95",,,,,,"11485.0",,
"1993/02/25","71.09",,,,,,"12201.0",,
"1993/02/24","72.96",,,,,,"12626.0",,
"1993/02/23","73.41",,,,,,"15523.0",,
"1993/02/22","73.25",,,,,,"12997.0",,
"1993/02/20","70.69",,,,,,"8052.0",,
"1993/02/19","70.89",,,,,,"11888.0",,
"1993/02/18","70.90",,,,,,"10433.0",,
"1993/02/17","72.20",,,,,,"9876.0",,
"1993/02/16","72.99",,,,,,"9730.0",,
"1993/02/15","73.60",,,,,,"7344.0",,
"1993/02/13","73.62",,,,,,"8119.0",,
"1993/02/12","74.29",,,,,,"16300.0",,
"1993/02/11","74.03",,,,,,"17385.0",,
"1993/02/10","73.52",,,,,,"16033.0",,
"1993/02/09","73.44",,,,,,"16852.0",,
"1993/02/08","73.04",,,,,,"11105.0",,
"1993/02/06","73.10",,,,,,"8909.0",,
"1993/02/05","73.73",,,,,,"16401.0",,
"1993/02/04","74.44",,,,,,"16562.0",,
"1993/02/03","74.02",,,,,,"17187.0",,
"1993/02/02","72.85",,,,,,"14460.0",,
"1993/02/01","72.61",,,,,,"14737.0",,
"1993/01/30","73.25",,,,,,"9225.0",,
"1993/01/29","74.25",,,,,,"17630.0",,
"1993/01/28","75.02",,,,,,"17722.0",,
"1993/01/27","75.92",,,,,,"19577.0",,
"1993/01/26","76.87",,,,,,"29041.0",,
"1993/01/25","77.52",,,,,,"26020.0",,
"1993/01/21","76.59",,,,,,"24633.0",,
"1993/01/20","76.62",,,,,,"25989.0",,
"1993/01/19","76.60",,,,,,"20360.0",,
"1993/01/18","75.73",,,,,,"16793.0",,
"1993/01/16","75.41",,,,,,"14819.0",,
"1993/01/15","75.71",,,,,,"21580.0",,
"1993/01/14","75.73",,,,,,"24438.0",,
"1993/01/13","77.33",,,,,,"30236.0",,
"1993/01/12","77.20",,,,,,"24618.0",,
"1993/01/11","77.79",,,,,,"32021.0",,
"1993/01/09","78.00",,,,,,"30868.0",,
"1993/01/08","77.37",,,,,,"32170.0",,
"1993/01/07","76.58",,,,,,"32267.0",,
"1993/01/06","75.59",,,,,,"28367.0",,
"1993/01/05","75.83",,,,,,"26320.0",,
"1993/01/04","76.49",,,,,,"15738.0",,
"1992/12/28","74.49",,,,,,"33515.0",,
"1992/12/26","75.47",,,,,,"18709.0",,
"1992/12/24","74.06",,,,,,"26796.0",,
"1992/12/23","73.51",,,,,,"22533.0",,
"1992/12/22","72.05",,,,,,"16217.0",,
"1992/12/21","71.76",,,,,,"17619.0",,
"1992/12/19","72.98",,,,,,"21480.0",,
"1992/12/17","72.67",,,,,,"29917.0",,
"1992/12/16","71.93",,,,,,"22391.0",,
"1992/12/15","71.42",,,,,,"13956.0",,
"1992/12/14","71.71",,,,,,"21084.0",,
"1992/12/12","71.28",,,,,,"13838.0",,
"1992/12/11","70.99",,,,,,"19886.0",,
"1992/12/10","70.53",,,,,,"14556.0",,
"1992/12/09","68.11",,,,,,"9010.0",,
"1992/12/08","68.65",,,,,,"10633.0",,
"1992/12/07","67.49",,,,,,"10886.0",,
"1992/12/05","68.30",,,,,,"8255.0",,
"1992/12/04","69.69",,,,,,"15384.0",,
"1992/12/03","70.23",,,,,,"16225.0",,
"1992/12/02","71.51",,,,,,"19148.0",,
"1992/12/01","72.69",,,,,,"20731.0",,
"1992/11/30","73.09",,,,,,"18080.0",,
"1992/11/28","71.86",,,,,,"12012.0",,
"1992/11/27","71.70",,,,,,"21034.0",,
"1992/11/26","72.88",,,,,,"25042.0",,
"1992/11/25","71.87",,,,,,"20310.0",,
"1992/11/24","72.04",,,,,,"36257.0",,
"1992/11/23","73.51",,,,,,"24975.0",,
"1992/11/21","71.87",,,,,,"15367.0",,
"1992/11/20","69.69",,,,,,"24847.0",,
"1992/11/19","69.52",,,,,,"19267.0",,
"1992/11/18","68.36",,,,,,"21295.0",,
"1992/11/17","69.70",,,,,,"20202.0",,
"1992/11/16","68.04",,,,,,"18036.0",,
"1992/11/14","69.82",,,,,,"23042.0",,
"1992/11/13","72.21",,,,,,"27965.0",,
"1992/11/12","70.50",,,,,,"30527.0",,
"1992/11/11","72.98",,,,,,"48604.0",,
"1992/11/10","74.88",,,,,,"40933.0",,
"1992/11/09","75.92",,,,,,"40462.0",,
"1992/11/07","73.27",,,,,,"26283.0",,
"1992/11/06","71.04",,,,,,"38804.0",,
"1992/11/05","69.47",,,,,,"33831.0",,
"1992/11/04","68.20",,,,,,"25950.0",,
"1992/11/03","66.72",,,,,,"21834.0",,
"1992/11/02","68.67",,,,,,"30178.0",,
"1992/10/31","67.95",,,,,,"25641.0",,
"1992/10/30","67.31",,,,,,"35788.0",,
"1992/10/29","66.64",,,,,,"36687.0",,
"1992/10/28","64.32",,,,,,"25960.0",,
"1992/10/27","64.07",,,,,,"40484.0",,
"1992/10/26","63.90",,,,,,"19831.0",,
"1992/10/24","61.12",,,,,,"17699.0",,
"1992/10/23","62.79",,,,,,"25492.0",,
"1992/10/22","62.70",,,,,,"25037.0",,
"1992/10/21","61.64",,,,,,"19441.0",,
"1992/10/20","59.50",,,,,,"10924.0",,
"1992/10/19","59.37",,,,,,"14474.0",,
"1992/10/17","57.78",,,,,,"6275.0",,
"1992/10/16","56.90",,,,,,"5133.0",,
"1992/10/15","57.22",,,,,,"7025.0",,
"1992/10/14","57.63",,,,,,"7597.0",,
"1992/10/13","56.50",,,,,,"5877.0",,
"1992/10/12","56.55",,,,,,"7577.0",,
"1992/10/10","57.74",,,,,,"5927.0",,
"1992/10/09","57.68",,,,,,"6758.0",,
"1992/10/08","57.03",,,,,,"11623.0",,
"1992/10/07","57.75",,,,,,"8166.0",,
"1992/10/06","55.93",,,,,,"5432.0",,
"1992/10/05","55.31",,,,,,"5336.0",,
"1992/10/02","56.55",,,,,,"5166.0",,
"1992/10/01","56.06",,,,,,"4184.0",,
"1992/09/30","56.62",,,,,,"5754.0",,
"1992/09/29","56.68",,,,,,"6462.0",,
"1992/09/28","56.82",,,,,,"6011.0",,
"1992/09/26","57.80",,,,,,"4887.0",,
"1992/09/25","57.94",,,,,,"6561.0",,
"1992/09/24","57.77",,,,,,"9150.0",,
"1992/09/23","57.94",,,,,,"8643.0",,
"1992/09/22","57.39",,,,,,"11179.0",,
"1992/09/21","57.63",,,,,,"10459.0",,
"1992/09/19","59.78",,,,,,"6473.0",,
"1992/09/18","59.18",,,,,,"8421.0",,
"1992/09/17","59.06",,,,,,"8182.0",,
"1992/09/16","59.76",,,,,,"10234.0",,
"1992/09/15","60.31",,,,,,"10370.0",,
"1992/09/14","61.06",,,,,,"12192.0",,
"1992/09/09","61.13",,,,,,"17517.0",,
"1992/09/08","61.28",,,,,,"18640.0",,
"1992/09/07","61.66",,,,,,"12514.0",,
"1992/09/05","59.06",,,,,,"11183.0",,
"1992/09/04","59.97",,,,,,"14886.0",,
"1992/09/03","62.28",,,,,,"19420.0",,
"1992/09/02","62.23",,,,,,"22330.0",,
"1992/09/01","61.64",,,,,,"28614.0",,
"1992/08/31","62.05",,,,,,"16892.0",,
"1992/08/29","59.44",,,,,,"12316.0",,
"1992/08/28","57.14",,,,,,"16951.0",,
"1992/08/27","57.53",,,,,,"19303.0",,
"1992/08/26","56.91",,,,,,"15585.0",,
"1992/08/25","54.78",,,,,,"12471.0",,
"1992/08/24","53.71",,,,,,"11195.0",,
"1992/08/22","52.36",,,,,,"6247.0",,
"1992/08/21","50.92",,,,,,"6569.0",,
"1992/08/20","51.98",,,,,,"8333.0",,
"1992/08/19","53.38",,,,,,"10336.0",,
"1992/08/18","51.68",,,,,,"9069.0",,
"1992/08/17","51.32",,,,,,"5169.0",,
"1992/08/14","53.24",,,,,,"4462.0",,
"1992/08/13","54.33",,,,,,"5159.0",,
"1992/08/12","54.83",,,,,,"4397.0",,
"1992/08/11","55.89",,,,,,"4914.0",,
"1992/08/10","56.48",,,,,,"6095.0",,
"1992/08/08","54.87",,,,,,"3431.0",,
"1992/08/07","54.92",,,,,,"6447.0",,
"1992/08/06","55.49",,,,,,"5842.0",,
"1992/08/05","54.67",,,,,,"6292.0",,
"1992/08/04","55.63",,,,,,"6207.0",,
"1992/08/03","56.47",,,,,,"4017.0",,
"1992/08/01","56.16",,,,,,"3297.0",,
"1992/07/31","56.50",,,,,,"3536.0",,
"1992/07/30","56.43",,,,,,"4193.0",,
"1992/07/29","56.38",,,,,,"4294.0",,
"1992/07/28","56.98",,,,,,"5861.0",,
"1992/07/27","57.33",,,,,,"5042.0",,
"1992/07/25","57.77",,,,,,"5740.0",,
"1992/07/24","57.74",,,,,,"6166.0",,
"1992/07/23","57.25",,,,,,"6277.0",,
"1992/07/22","58.15",,,,,,"7309.0",,
"1992/07/21","56.66",,,,,,"4719.0",,
"1992/07/20","55.87",,,,,,"4344.0",,
"1992/07/18","55.87",,,,,,"3050.0",,
"1992/07/16","56.53",,,,,,"4707.0",,
"1992/07/15","56.71",,,,,,"6856.0",,
"1992/07/14","58.20",,,,,,"6419.0",,
"1992/07/13","56.35",,,,,,"4550.0",,
"1992/07/11","57.14",,,,,,"4359.0",,
"1992/07/10","57.70",,,,,,"5511.0",,
"1992/07/09","57.60",,,,,,"5064.0",,
"1992/07/08","58.62",,,,,,"6645.0",,
"1992/07/07","59.14",,,,,,"5541.0",,
"1992/07/06","59.24",,,,,,"5534.0",,
"1992/07/04","60.29",,,,,,"5547.0",,
"1992/07/03","60.38",,,,,,"6704.0",,
"1992/07/02","60.38",,,,,,"6469.0",,
"1992/07/01","60.75",,,,,,"7175.0",,
"1992/06/30","60.89",,,,,,"6767.0",,
"1992/06/29","60.85",,,,,,"8503.0",,
"1992/06/27","60.79",,,,,,"7397.0",,
"1992/06/26","60.71",,,,,,"8458.0",,
"1992/06/25","60.24",,,,,,"7323.0",,
"1992/06/24","60.57",,,,,,"6818.0",,
"1992/06/23","61.41",,,,,,"7951.0",,
"1992/06/22","61.08",,,,,,"6574.0",,
"1992/06/20","61.84",,,,,,"8750.0",,
"1992/06/19","62.51",,,,,,"9563.0",,
"1992/06/18","61.61",,,,,,"9355.0",,
"1992/06/17","63.09",,,,,,"15044.0",,
"1992/06/16","63.52",,,,,,"14554.0",,
"1992/06/15","63.36",,,,,,"17630.0",,
"1992/06/13","63.22",,,,,,"9817.0",,
"1992/06/12","61.36",,,,,,"7426.0",,
"1992/06/11","61.88",,,,,,"10647.0",,
"1992/06/10","61.19",,,,,,"8362.0",,
"1992/06/09","61.04",,,,,,"8268.0",,
"1992/06/08","61.14",,,,,,"7752.0",,
"1992/06/05","61.61",,,,,,"8168.0",,
"1992/06/04","61.42",,,,,,"7818.0",,
"1992/06/03","61.36",,,,,,"8680.0",,
"1992/06/02","61.02",,,,,,"8297.0",,
"1992/06/01","61.15",,,,,,"8539.0",,
"1992/05/30","61.63",,,,,,"6204.0",,
"1992/05/29","61.31",,,,,,"6460.0",,
"1992/05/28","62.19",,,,,,"12378.0",,
"1992/05/27","62.99",,,,,,"10542.0",,
"1992/05/26","61.01",,,,,,"6973.0",,
"1992/05/25","61.13",,,,,,"7722.0",,
"1992/05/23","61.49",,,,,,"5504.0",,
"1992/05/22","62.34",,,,,,"8689.0",,
"1992/05/21","61.18",,,,,,"9981.0",,
"1992/05/20","61.71",,,,,,"9971.0",,
"1992/05/19","62.72",,,,,,"9637.0",,
"1992/05/18","62.84",,,,,,"10239.0",,
"1992/05/16","62.70",,,,,,"6779.0",,
"1992/05/15","63.18",,,,,,"9795.0",,
"1992/05/14","63.07",,,,,,"10087.0",,
"1992/05/13","63.64",,,,,,"10215.0",,
"1992/05/12","63.07",,,,,,"7833.0",,
"1992/05/11","63.12",,,,,,"10081.0",,
"1992/05/09","64.00",,,,,,"7719.0",,
"1992/05/08","64.69",,,,,,"10193.0",,
"1992/05/07","65.27",,,,,,"11713.0",,
"1992/05/06","66.33",,,,,,"11305.0",,
"1992/05/04","67.46",,,,,,"15314.0",,
"1992/05/02","66.89",,,,,,"9211.0",,
"1992/05/01","67.55",,,,,,"17786.0",,
"1992/04/30","67.07",,,,,,"20840.0",,
"1992/04/29","66.57",,,,,,"14058.0",,
"1992/04/28","64.75",,,,,,"17137.0",,
"1992/04/27","65.93",,,,,,"17127.0",,
"1992/04/25","64.22",,,,,,"10308.0",,
"1992/04/24","64.32",,,,,,"16175.0",,
"1992/04/23","62.82",,,,,,"12566.0",,
"1992/04/22","63.12",,,,,,"12827.0",,
"1992/04/21","63.77",,,,,,"10490.0",,
"1992/04/20","63.70",,,,,,"10301.0",,
"1992/04/18","63.78",,,,,,"7851.0",,
"1992/04/17","63.76",,,,,,"10188.0",,
"1992/04/16","63.76",,,,,,"10110.0",,
"1992/04/15","62.84",,,,,,"9485.0",,
"1992/04/14","62.68",,,,,,"8107.0",,
"1992/04/13","63.13",,,,,,"7584.0",,
"1992/04/11","62.71",,,,,,"6582.0",,
"1992/04/10","61.84",,,,,,"9287.0",,
"1992/04/09","62.61",,,,,,"8693.0",,
"1992/04/08","62.33",,,,,,"9276.0",,
"1992/04/07","62.92",,,,,,"10475.0",,
"1992/04/06","64.23",,,,,,"11034.0",,
"1992/04/04","64.17",,,,,,"9396.0",,
"1992/04/03","64.98",,,,,,"12483.0",,
"1992/04/02","63.59",,,,,,"14099.0",,
"1992/04/01","65.34",,,,,,"9597.0",,
"1992/03/31","66.48",,,,,,"12898.0",,
"1992/03/30","65.32",,,,,,"9531.0",,
"1992/03/28","65.89",,,,,,"8278.0",,
"1992/03/27","67.77",,,,,,"18807.0",,
"1992/03/26","67.08",,,,,,"14196.0",,
"1992/03/25","67.04",,,,,,"10845.0",,
"1992/03/23","69.08",,,,,,"15344.0",,
"1992/03/21","68.26",,,,,,"8383.0",,
"1992/03/20","68.09",,,,,,"12515.0",,
"1992/03/19","67.66",,,,,,"10793.0",,
"1992/03/18","67.85",,,,,,"10462.0",,
"1992/03/17","68.14",,,,,,"7741.0",,
"1992/03/16","67.45",,,,,,"6303.0",,
"1992/03/14","67.48",,,,,,"4592.0",,
"1992/03/13","68.08",,,,,,"6687.0",,
"1992/03/12","68.58",,,,,,"7027.0",,
"1992/03/11","68.57",,,,,,"8378.0",,
"1992/03/09","69.66",,,,,,"9761.0",,
"1992/03/07","69.11",,,,,,"7601.0",,
"1992/03/06","69.28",,,,,,"8879.0",,
"1992/03/05","68.54",,,,,,"11974.0",,
"1992/03/04","69.89",,,,,,"8369.0",,
"1992/03/03","68.18",,,,,,"10619.0",,
"1992/03/02","68.74",,,,,,"10263.0",,
"1992/02/29","67.86",,,,,,"7081.0",,
"1992/02/28","68.22",,,,,,"10326.0",,
"1992/02/27","69.44",,,,,,"9340.0",,
"1992/02/26","69.12",,,,,,"7739.0",,
"1992/02/25","70.29",,,,,,"8022.0",,
"1992/02/24","70.96",,,,,,"7699.0",,
"1992/02/22","71.42",,,,,,"6961.0",,
"1992/02/21","70.55",,,,,,"7257.0",,
"1992/02/20","70.53",,,,,,"8970.0",,
"1992/02/19","72.31",,,,,,"10266.0",,
"1992/02/18","71.27",,,,,,"8252.0",,
"1992/02/17","71.30",,,,,,"8043.0",,
"1992/02/15","72.09",,,,,,"6512.0",,
"1992/02/14","73.39",,,,,,"9860.0",,
"1992/02/13","73.15",,,,,,"12371.0",,
"1992/02/12","74.19",,,,,,"11987.0",,
"1992/02/11","75.36",,,,,,"14581.0",,
"1992/02/10","76.86",,,,,,"16663.0",,
"1992/02/08","77.33",,,,,,"15696.0",,
"1992/02/07","77.33",,,,,,"9053.0",,
"1992/02/06","77.30",,,,,,"19944.0",,
"1992/02/01","77.39",,,,,,"14579.0",,
"1992/01/31","76.13",,,,,,"19067.0",,
"1992/01/30","74.16",,,,,,"11427.0",,
"1992/01/29","73.44",,,,,,"12491.0",,
"1992/01/28","74.46",,,,,,"14685.0",,
"1992/01/27","75.62",,,,,,"19852.0",,
"1992/01/25","74.52",,,,,,"12754.0",,
"1992/01/24","73.77",,,,,,"19548.0",,
"1992/01/23","74.89",,,,,,"24327.0",,
"1992/01/22","72.54",,,,,,"18408.0",,
"1992/01/21","70.75",,,,,,"15480.0",,
"1992/01/20","71.41",,,,,,"15119.0",,
"1992/01/18","70.09",,,,,,"10798.0",,
"1992/01/17","69.67",,,,,,"14290.0",,
"1992/01/16","68.87",,,,,,"14501.0",,
"1992/01/15","68.20",,,,,,"9031.0",,
"1992/01/14","69.58",,,,,,"9073.0",,
"1992/01/13","68.89",,,,,,"7469.0",,
"1992/01/11","69.73",,,,,,"6385.0",,
"1992/01/10","69.87",,,,,,"12879.0",,
"1992/01/09","71.92",,,,,,"14583.0",,
"1992/01/08","70.60",,,,,,"13237.0",,
"1992/01/07","73.00",,,,,,"21003.0",,
"1992/01/06","73.58",,,,,,"17457.0",,
"1992/01/04","73.51",,,,,,"11257.0",,
"1992/01/03","70.46",,,,,,"5455.0",,
"1991/12/26","68.63",,,,,,"14684.0",,
"1991/12/24","68.51",,,,,,"12109.0",,
"1991/12/23","65.75",,,,,,"9592.0",,
"1991/12/21","67.25",,,,,,"5907.0",,
"1991/12/20","68.51",,,,,,"8346.0",,
"1991/12/19","67.97",,,,,,"8128.0",,
"1991/12/18","67.96",,,,,,"7223.0",,
"1991/12/17","69.68",,,,,,"7145.0",,
"1991/12/16","70.52",,,,,,"6024.0",,
"1991/12/14","71.55",,,,,,"7131.0",,
"1991/12/13","72.42",,,,,,"8848.0",,
"1991/12/12","73.13",,,,,,"9097.0",,
"1991/12/11","71.70",,,,,,"10484.0",,
"1991/12/10","71.02",,,,,,"8087.0",,
"1991/12/09","68.70",,,,,,"6340.0",,
"1991/12/07","69.13",,,,,,"4491.0",,
"1991/12/06","70.91",,,,,,"7323.0",,
"1991/12/05","69.32",,,,,,"5467.0",,
"1991/12/04","70.53",,,,,,"5075.0",,
"1991/12/03","71.94",,,,,,"5073.0",,
"1991/12/02","72.84",,,,,,"4203.0",,
"1991/11/30","72.87",,,,,,"3424.0",,
"1991/11/29","72.90",,,,,,"5183.0",,
"1991/11/28","73.80",,,,,,"6324.0",,
"1991/11/27","72.43",,,,,,"4229.0",,
"1991/11/26","72.47",,,,,,"4249.0",,
"1991/11/25","73.30",,,,,,"3764.0",,
"1991/11/23","73.73",,,,,,"3002.0",,
"1991/11/22","73.69",,,,,,"4518.0",,
"1991/11/21","74.16",,,,,,"5469.0",,
"1991/11/20","74.55",,,,,,"6018.0",,
"1991/11/19","73.22",,,,,,"5073.0",,
"1991/11/18","74.16",,,,,,"4618.0",,
"1991/11/16","74.34",,,,,,"3235.0",,
"1991/11/15","74.57",,,,,,"4526.0",,
"1991/11/14","75.16",,,,,,"4902.0",,
"1991/11/13","75.39",,,,,,"4970.0",,
"1991/11/12","75.62",,,,,,"5723.0",,
"1991/11/11","75.87",,,,,,"6199.0",,
"1991/11/09","76.50",,,,,,"4839.0",,
"1991/11/08","76.40",,,,,,"8544.0",,
"1991/11/07","76.22",,,,,,"6720.0",,
"1991/11/06","76.29",,,,,,"5599.0",,
"1991/11/05","74.74",,,,,,"6062.0",,
"1991/11/04","75.02",,,,,,"5846.0",,
"1991/11/02","76.82",,,,,,"4363.0",,
"1991/11/01","77.36",,,,,,"6557.0",,
"1991/10/31","78.23",,,,,,"7973.0",,
"1991/10/30","78.87",,,,,,"8431.0",,
"1991/10/29","78.16",,,,,,"7522.0",,
"1991/10/28","78.19",,,,,,"7959.0",,
"1991/10/26","79.16",,,,,,"8432.0",,
"1991/10/25","80.04",,,,,,"9801.0",,
"1991/10/24","80.49",,,,,,"17032.0",,
"1991/10/23","80.90",,,,,,"11448.0",,
"1991/10/22","80.42",,,,,,"10444.0",,
"1991/10/21","81.31",,,,,,"10020.0",,
"1991/10/19","79.27",,,,,,"5184.0",,
"1991/10/18","79.03",,,,,,"6598.0",,
"1991/10/17","78.97",,,,,,"6966.0",,
"1991/10/16","78.55",,,,,,"5582.0",,
"1991/10/15","79.45",,,,,,"6969.0",,
"1991/10/14","79.79",,,,,,"7402.0",,
"1991/10/12","79.58",,,,,,"5358.0",,
"1991/10/11","80.31",,,,,,"11271.0",,
"1991/10/10","81.06",,,,,,"9229.0",,
"1991/10/09","80.48",,,,,,"8073.0",,
"1991/10/08","80.27",,,,,,"7965.0",,
"1991/10/07","80.97",,,,,,"12281.0",,
"1991/10/05","80.88",,,,,,"8892.0",,
"1991/10/04","81.81",,,,,,"14307.0",,
"1991/10/02","80.03",,,,,,"7633.0",,
"1991/10/01","80.22",,,,,,"11560.0",,
"1991/09/30","80.23",,,,,,"11050.0",,
"1991/09/28","78.70",,,,,,"5616.0",,
"1991/09/27","77.82",,,,,,"5599.0",,
"1991/09/26","77.16",,,,,,"4208.0",,
"1991/09/25","77.31",,,,,,"4119.0",,
"1991/09/24","77.73",,,,,,"2949.0",,
"1991/09/20","78.29",,,,,,"4504.0",,
"1991/09/19","77.71",,,,,,"3260.0",,
"1991/09/18","77.96",,,,,,"5010.0",,
"1991/09/17","77.67",,,,,,"3884.0",,
"1991/09/16","77.95",,,,,,"5838.0",,
"1991/09/14","78.33",,,,,,"3980.0",,
"1991/09/13","77.31",,,,,,"4180.0",,
"1991/09/12","77.60",,,,,,"5142.0",,
"1991/09/11","78.39",,,,,,"10046.0",,
"1991/09/10","78.13",,,,,,"5479.0",,
"1991/09/09","78.25",,,,,,"7113.0",,
"1991/09/07","77.39",,,,,,"4404.0",,
"1991/09/06","76.54",,,,,,"4810.0",,
"1991/09/05","76.17",,,,,,"5852.0",,
"1991/09/04","77.12",,,,,,"12121.0",,
"1991/09/03","76.18",,,,,,"4286.0",,
"1991/09/02","76.17",,,,,,"4468.0",,
"1991/08/31","77.02",,,,,,"4148.0",,
"1991/08/30","77.31",,,,,,"5531.0",,
"1991/08/29","77.24",,,,,,"4695.0",,
"1991/08/28","78.01",,,,,,"7313.0",,
"1991/08/27","77.87",,,,,,"6885.0",,
"1991/08/26","79.09",,,,,,"8159.0",,
"1991/08/24","78.68",,,,,,"9497.0",,
"1991/08/23","79.03",,,,,,"22596.0",,
"1991/08/22","80.70",,,,,,"23411.0",,
"1991/08/21","77.62",,,,,,"24004.0",,
"1991/08/20","77.13",,,,,,"17098.0",,
